Table S2.  Average Fst G. soja vs. Landraces and Fst Elite cultivars vs. Landraces in 100kbp windows along each chromosome,,,,
Chromosome,Start position,End position,Average Fst G. soja vs. Landraces,Average Fst Elite cultivars vs. Landraces
Gm11,16900001,17000000,0.767673333333333,0.0751877777777778
Gm11,17000001,17100000,0.5780275,0.002315
Gm11,17100001,17200000,0.221288,0.103672
Gm11,17200001,17300000,0.189162,0.230234
Gm11,17300001,17400000,0.393718333333333,0.15994
Gm11,17400001,17500000,0.184795,0.15928875
Gm11,17500001,17600000,0.291536666666667,0.00723916666666667
Gm11,17600001,17700000,0.191742,0.00455733333333333
Gm11,17700001,17800000,0.113304,0.115996
Gm11,17800001,17900000,0.212225,0.3697925
Gm11,17900001,18000000,0.446423333333333,0
Gm11,18000001,18100000,0.69696,0.03176
Gm11,18100001,18200000,0.741,0
Gm11,18200001,18300000,0.607073333333333,0.0211833333333333
Gm11,18300001,18400000,0.104015,0.0720125
Gm11,18500001,18600000,0.16002,0.02992
Gm11,18600001,18700000,0.10512,0.0748925
Gm11,18700001,18800000,0.473925,0
Gm11,18800001,18900000,0.57349,0.01139
Gm11,19100001,19200000,0.09818,0.30562
Gm11,19200001,19300000,0.28733,0
Gm11,19300001,19400000,0.31348,0.41124
Gm11,19800001,19900000,0.42416,0
Gm11,20100001,20200000,0.235045,0.15034
Gm11,20200001,20300000,0.215075,0.15034
Gm11,20300001,20400000,0.34938,0.2897
Gm11,20400001,20500000,0.48411,0.289405
Gm11,20600001,20700000,0.78899,0.19649
Gm11,20700001,20800000,0.36751,0
Gm11,21000001,21100000,0.112295,0.29839
Gm11,21100001,21200000,0.52322,0.3399
Gm11,21300001,21400000,0.293505,0.14805
Gm11,21600001,21700000,0.10736,0.30429
Gm11,21900001,22000000,0.12383,0.30537
Gm11,22100001,22200000,0.11626,0.30233
Gm11,22200001,22300000,0.449435,0.14805
Gm11,22400001,22500000,0.05985,0.30068
Gm11,22500001,22600000,0.29252,0
Gm11,22700001,22800000,0.124115,0.303025
Gm11,22800001,22900000,0.09625,0.31166
Gm11,23200001,23300000,0.1812,0.22522
Gm11,23300001,23400000,0.445425,0
Gm11,24000001,24100000,0.3453,0
Gm11,24100001,24200000,0.637795,0.02801
Gm11,24200001,24300000,0.51615,0.0462366666666667
Gm11,24300001,24400000,0.7088,0.06316
Gm11,24500001,24600000,0.595165,0.06316
Gm11,24700001,24800000,0.26737,0.04453
Gm11,24800001,24900000,0.00128,0.02995
Gm11,24900001,25000000,0.418143333333333,0.0752166666666667
Gm11,25300001,25400000,0.64094,0.30537
Gm11,25400001,25500000,0.63673,0.29479
Gm11,25500001,25600000,0.24902,0.15516
Gm11,25700001,25800000,0.200315,0.170115
Gm11,25800001,25900000,0.05216,0.26665
Gm11,25900001,26000000,0.155473333333333,0.298536666666667
Gm11,26000001,26100000,0.496345,0.138765
Gm11,26100001,26200000,0.39596,0
Gm11,26200001,26300000,0.365095,0.299215
Gm11,26300001,26400000,0.33214,0.29425
Gm11,26400001,26500000,0.49065,0
Gm11,26500001,26600000,0.35009,0
Gm11,26600001,26700000,0.48794,0
Gm11,26700001,26800000,0.18892,0.16366
Gm11,26800001,26900000,0.1057375,0.284655
Gm11,27000001,27100000,0.212395,0.02149
Gm11,27200001,27300000,0.228135,0.29183
Gm11,27300001,27400000,0.30567,0.33195
Gm11,27400001,27500000,0.260035,0.304105
Gm11,27500001,27600000,0,0.32651
Gm11,27700001,27800000,0.132956666666667,0.183003333333333
Gm11,27800001,27900000,0.25324,0.26719
Gm11,28100001,28200000,0.48921,0.25429
Gm11,28200001,28300000,0.66116,0.26643
Gm11,28300001,28400000,0.64707,0.28685
Gm11,28600001,28700000,0.53301,0.3085
Gm11,29500001,29600000,0.0819,0.22744
Gm11,29600001,29700000,0.67696,0.02846
Gm11,29800001,29900000,0.398775,0
Gm11,29900001,30000000,0.49072,0.01848
Gm11,30000001,30100000,0.48365,0.07742
Gm11,30100001,30200000,0.224046666666667,0.0811466666666667
Gm11,30200001,30300000,0.259825,0.152955
Gm11,30400001,30500000,0.27572,0.18617
Gm11,30500001,30600000,0.5992,0.22923
Gm11,30600001,30700000,0.40209,0.23395
Gm11,30700001,30800000,0.32989,0.05112
Gm11,30900001,31000000,0.22099,0.25083
Gm11,31000001,31100000,0.47501,0.05201
Gm11,31100001,31200000,0.215815,0.15583
Gm11,31300001,31400000,0.09246,0.29936
Gm11,31400001,31500000,0.66316,0.2997
Gm11,31500001,31600000,0.08365,0.308515
Gm11,31600001,31700000,0.14189,0.25491
Gm11,31900001,32000000,0.43437,0.09732
Gm11,32200001,32300000,0.26641,0.30537
Gm11,32300001,32400000,0.361165,0.132545
Gm11,32400001,32500000,0.196066666666667,0.25622
Gm11,32500001,32600000,0.07149,0.25382
Gm11,32600001,32700000,0.480575,0.10267
Gm11,32700001,32800000,0.467373333333333,0.175568333333333
Gm11,32800001,32900000,0.292356666666667,0.0497466666666667
Gm11,32900001,33000000,0.7137,0.04198
Gm11,33000001,33100000,0.50041,0.0812266666666667
Gm11,33100001,33200000,0.31409,0.111508571428571
Gm11,33200001,33300000,0.81491,0.08421
Gm11,33300001,33400000,0.40438,0.07848
Gm11,33400001,33500000,0.526266,0.093516
Gm11,33500001,33600000,0.555082857142857,0.0643278571428571
Gm11,33600001,33700000,0.2811,0.04287
Gm11,33800001,33900000,0.382903333333333,0.04287
Gm11,34000001,34100000,0.308435,0.1209275
Gm11,34100001,34200000,0.34576,0.04287
Gm11,34200001,34300000,0.284618333333333,0.035725
Gm11,34400001,34500000,0.31052,0.043505
Gm11,34500001,34600000,0.470015,0.212875
Gm11,34600001,34700000,0.04237875,0.28425
Gm11,34700001,34800000,0.16477,0.28312
Gm11,34800001,34900000,0.18057,0.04287
Gm11,34900001,35000000,0.239065,0.1514275
Gm11,35000001,35100000,0.75688,0.05116
Gm11,35100001,35200000,0.336716,0.215118
Gm11,35200001,35300000,0.452411111111111,0.125043333333333
Gm11,35300001,35400000,0.3411425,0.0385675
Gm11,35400001,35500000,0.370308333333333,0.339965
Gm11,35500001,35600000,0.258401666666667,0.278991666666667
Gm11,35700001,35800000,0.414372,0.034514
Gm11,35800001,35900000,0.323621,0.012536
Gm11,35900001,36000000,0.38951,0.087026
Gm11,36000001,36100000,0.52007,0.026315
Gm11,36100001,36200000,0.111036666666667,0.17238
Gm11,36200001,36300000,0.401583333333333,0.109325
Gm11,36300001,36400000,0.30624,0.16893
Gm11,36400001,36500000,0.0906526666666667,0.117412
Gm11,36500001,36600000,0.156572142857143,0.119037857142857
Gm11,36600001,36700000,0.65144,0.08602
Gm11,36700001,36800000,0.3817525,0.32424125
Gm11,36800001,36900000,0.227536,0.2403085
Gm11,36900001,37000000,0.203618666666667,0.273627333333333
Gm11,37000001,37100000,0.224863,0.331732
Gm11,37100001,37200000,0.193735714285714,0.2976
Gm11,37200001,37300000,0.389254545454546,0.236972727272727
Gm11,37300001,37400000,0.4143175,0.185708333333333
Gm11,37400001,37500000,0.576647142857143,0.0199057142857143
Gm11,37500001,37600000,0.83318,0.03646
Gm11,37600001,37700000,0.113613333333333,0.316683333333333
Gm11,37700001,37800000,0.191745,0.380565
Gm11,37800001,37900000,0.049817,0.2455625
Gm11,37900001,38000000,0.112684285714286,0.215672857142857
Gm11,38000001,38100000,0.061472,0.184948
Gm11,38100001,38200000,0.101791538461538,0.23502
Gm11,38200001,38300000,0.1426675,0.048244375
Gm11,38300001,38400000,0.0576890909090909,0.0689436363636364
Gm11,38400001,38500000,0.0679558333333333,0.174679166666667
Gm11,38500001,38600000,0.01125,0.31649
Gm11,38600001,38700000,0.131169,0.197822
Gm11,38700001,38800000,0.218386,0.137314
Gm11,38800001,38900000,0.300146666666667,0.0257333333333333
Gm11,38900001,39000000,0.118287692307692,0.0822446153846154
Gm11,39000001,39100000,0.122184,0.158196
Gm11,39100001,39200000,0.177626666666667,0.114665555555556
Gm12,1,100000,0.15526,0.1230325
Gm12,100001,200000,0.198763157894737,0.290472631578947
Gm12,200001,300000,0.147055833333333,0.327716666666667
Gm12,300001,400000,0.0787081818181818,0.227773636363636
Gm12,400001,500000,0.222235333333333,0.246028
Gm12,500001,600000,0.23323,0.191003333333333
Gm12,600001,700000,0.0782866666666667,0.226166666666667
Gm12,700001,800000,0.183974,0.282387
Gm12,800001,900000,0.136932857142857,0.268885
Gm12,900001,1000000,0.184775333333333,0.457656666666667
Gm12,1000001,1100000,0.147904545454545,0.424699090909091
Gm12,1100001,1200000,0.147032,0.449127
Gm12,1200001,1300000,0.225326666666667,0.573963333333333
Gm12,1300001,1400000,0.153562727272727,0.430618181818182
Gm12,1400001,1500000,0.0733877777777778,0.630785555555555
Gm12,1500001,1600000,0.179776,0.488991
Gm12,1600001,1700000,0.2886725,0.4819875
Gm12,1700001,1800000,0.248422666666667,0.064798
Gm12,1800001,1900000,0.201346,0.085182
Gm12,1900001,2000000,0.05151,0.00901
Gm12,2000001,2100000,0.2984,0.0564642857142857
Gm12,2100001,2200000,0.404037777777778,0.0279988888888889
Gm12,2200001,2300000,0.136758,0.201782
Gm12,2300001,2400000,0.408515714285714,0.116171428571429
Gm12,2400001,2500000,0.5945425,0.04735
Gm12,2500001,2600000,0.237685714285714,0.298275714285714
Gm12,2600001,2700000,0.184594285714286,0.195797142857143
Gm12,2700001,2800000,0.165155714285714,0.0395128571428571
Gm12,2800001,2900000,0.26115,0.0801416666666667
Gm12,2900001,3000000,0.217053076923077,0.140069230769231
Gm12,3000001,3100000,0.40122,0.120715714285714
Gm12,3100001,3200000,0.26445,0.0809685714285714
Gm12,3200001,3300000,0.123339,0.23587
Gm12,3300001,3400000,0.35854,0.335320909090909
Gm12,3400001,3500000,0.264493,0.190143
Gm12,3500001,3600000,0.205904,0.421629
Gm12,3600001,3700000,0.58499,0.1257275
Gm12,3700001,3800000,0.3823,0.05852
Gm12,3800001,3900000,0.09374,0
Gm12,3900001,4000000,0.210386666666667,0.00218
Gm12,4000001,4100000,0.233986,0.026418
Gm12,4100001,4200000,0.143556666666667,0.0217466666666667
Gm12,4200001,4300000,0.3981575,0.0278375
Gm12,4300001,4400000,0.662445,0
Gm12,4400001,4500000,0.23742,0.00171
Gm12,4500001,4600000,0.27735,0.025756
Gm12,4600001,4700000,0.72303,0.01725
Gm12,4700001,4800000,0.312103333333333,0.176016666666667
Gm12,4800001,4900000,0.073942,0.093902
Gm12,4900001,5000000,0.521443333333333,0.0330158333333333
Gm12,5000001,5100000,0.634538,0.035788
Gm12,5100001,5200000,0.506216666666667,0.06685
Gm12,5200001,5300000,0.758413333333333,0.0840183333333333
Gm12,5300001,5400000,0.312201428571429,0.132364285714286
Gm12,5400001,5500000,0.479762,0.117802
Gm12,5500001,5600000,0.5014,0.03158
Gm12,5600001,5700000,0.405616666666667,0.143316666666667
Gm12,5700001,5800000,0.459495714285714,0.171525714285714
Gm12,5800001,5900000,0.27116,0
Gm12,6000001,6100000,0.36219625,0.1586125
Gm12,6100001,6200000,0.2333435,0.1604245
Gm12,6200001,6300000,0.181744545454545,0.0582954545454545
Gm12,6300001,6400000,0.203601111111111,0.0596266666666667
Gm12,6400001,6500000,0.323536666666667,0.0453983333333333
Gm12,6600001,6700000,0.324395714285714,0
Gm12,6700001,6800000,0.294503333333333,0.121236666666667
Gm12,6800001,6900000,0.1939175,0.0910975
Gm12,6900001,7000000,0.308439333333333,0.164447333333333
Gm12,7000001,7100000,0.303677857142857,0.209890714285714
Gm12,7100001,7200000,0.226952857142857,0.148121428571429
Gm12,7200001,7300000,0.43247,0.150435833333333
Gm12,7300001,7400000,0.230523333333333,0.216033333333333
Gm12,7400001,7500000,0.491209285714286,0.0976328571428572
Gm12,7500001,7600000,0.358072857142857,0.00357785714285714
Gm12,7600001,7700000,0.66447,0.00430333333333333
Gm12,7700001,7800000,0.3997525,0.02868375
Gm12,7800001,7900000,0.5198325,0.0414725
Gm12,7900001,8000000,0.161546666666667,0.110663888888889
Gm12,8000001,8100000,0.2998625,0.0454875
Gm12,8100001,8200000,0.299805,0.08401
Gm12,8200001,8300000,0.33558375,0.06391
Gm12,8300001,8400000,0.273464,0.044706
Gm12,8400001,8500000,0.225325555555556,0.116976666666667
Gm12,8500001,8600000,0.1973925,0.09236
Gm12,8600001,8700000,0.132158,0.161464
Gm12,8700001,8800000,0.424933333333333,0.0972566666666667
Gm12,8800001,8900000,0.334904444444444,0.126656111111111
Gm12,8900001,9000000,0.1209425,0.28562875
Gm12,9000001,9100000,0.295,0.20396
Gm12,9100001,9200000,0.24834,0.019505
Gm12,9400001,9500000,0.11248,0.204445
Gm12,9500001,9600000,0.07997,0.36657
Gm12,9600001,9700000,0.34881,0
Gm12,9700001,9800000,0,0.12113
Gm12,9800001,9900000,0.172766666666667,0.115833333333333
Gm12,9900001,10000000,0.03166,0.04279
Gm12,10000001,10100000,0.49682,0.00886
Gm12,10100001,10200000,0.37275,0
Gm12,10200001,10300000,0.424353333333333,0
Gm12,10300001,10400000,0.70098,0.05758
Gm12,10500001,10600000,0.26149,0.01053
Gm12,10600001,10700000,0.59236,0
Gm12,10700001,10800000,0.38939,0
Gm12,10900001,11000000,0.638435,0
Gm12,11000001,11100000,0.025425,0
Gm12,11100001,11200000,0.16907,0.08683
Gm12,11200001,11300000,0.63912,0
Gm12,11300001,11400000,0.32041,0
Gm12,11400001,11500000,0,0
Gm12,11500001,11600000,0.169625,0.19751
Gm12,11700001,11800000,0.45649,0.19868
Gm12,11800001,11900000,0.88062,0
Gm12,11900001,12000000,0.80183,0
Gm12,12000001,12100000,0.80183,0
Gm12,12200001,12300000,0.10965,0
Gm12,12400001,12500000,0.827625,0
Gm12,12600001,12700000,0.654085,0.00061
Gm12,12700001,12800000,0.66244,0.00011
Gm12,12800001,12900000,0.33859,0
Gm12,13000001,13100000,0.284075,0.0614
Gm12,13200001,13300000,7e-05,0.085485
Gm12,13300001,13400000,0.76728,0.0717
Gm12,13400001,13500000,0.46708,0.03767
Gm12,13500001,13600000,0.60929,0.08514
Gm12,13600001,13700000,0.07652,0.0984
Gm12,14000001,14100000,0.52748,0
Gm12,14100001,14200000,0.58419,0
Gm12,14200001,14300000,0.25517,0.5384
Gm12,14300001,14400000,0.161476666666667,0.626966666666667
Gm12,14400001,14500000,0.227893333333333,0.600796666666667
Gm12,14500001,14600000,0.26999,0.58052
Gm12,14600001,14700000,0.7361,0.56002
Gm12,14700001,14800000,0.55891,0.001555
Gm12,14800001,14900000,0.359306666666667,0.425856666666667
Gm12,14900001,15000000,0.53965,0.29026
Gm12,15000001,15100000,0.058425,0.697115
Gm12,15100001,15200000,0,0.68238
Gm12,15200001,15300000,0.39067,0.67336
Gm12,15300001,15400000,0.1149525,0.4664075
Gm12,15400001,15500000,0.314533333333333,0.61135
Gm12,15500001,15600000,0.020395,0.62588
Gm12,15600001,15700000,0.55224,0.60433
Gm12,15700001,15800000,0.453505,0.617375
Gm12,15800001,15900000,0.282416666666667,0.558226666666667
Gm12,15900001,16000000,0.741965,0.292145
Gm12,16000001,16100000,0.05863,0.60288
Gm12,16100001,16200000,0.52433,0.58947
Gm12,16200001,16300000,0.55713,0
Gm12,16300001,16400000,0.65288,0.57614
Gm12,16400001,16500000,0.198745,0.58981
Gm12,16500001,16600000,0.01864,0.59826
Gm12,16600001,16700000,0.01864,0.60057
Gm12,16700001,16800000,0.303505,0.30272
Gm12,16800001,16900000,0.01459,0.60084
Gm12,16900001,17000000,0.00770666666666667,0.60062
Gm12,17000001,17100000,0.75328,0.57376
Gm12,17100001,17200000,0.467453333333333,0.592346666666667
Gm12,17200001,17300000,0.725155,0.302645
Gm12,17300001,17400000,0.78395,0
Gm12,17400001,17500000,0.403445,0.302645
Gm12,17500001,17600000,0.19427,0.60293
Gm12,17600001,17700000,0.15008,0.60544
Gm12,17700001,17800000,0.0772233333333333,0.60231
Gm12,17800001,17900000,0.02637,0.60303
Gm12,17900001,18000000,0.259615,0.597205
Gm12,18000001,18100000,0.0631533333333333,0.0880833333333333
Gm12,18100001,18200000,0.03476,0.13782
Gm12,18200001,18300000,0.0241,0.11262
Gm12,18300001,18400000,0.00366,0.558
Gm12,18500001,18600000,0.37328,0
Gm12,18700001,18800000,0.35165,0
Gm12,18800001,18900000,0.34576,0
Gm12,19300001,19400000,0.11957,0.2094
Gm12,19700001,19800000,0.94678,0
Gm12,19900001,20000000,0.43663,0.11725
Gm12,20400001,20500000,0.94708,0
Gm12,20700001,20800000,0.35009,0
Gm12,20900001,21000000,0.17104,0
Gm12,21000001,21100000,0.96807,0
Gm12,21300001,21400000,0.96842,0
Gm12,21800001,21900000,0.00673,0.00814
Gm12,21900001,22000000,0.2606,0.60073
Gm12,22100001,22200000,0.26051,0.604015
Gm12,22300001,22400000,0.279445,0.450685
Gm12,22400001,22500000,0.38653,0.308195
Gm12,22500001,22600000,0.6714,0
Gm12,22700001,22800000,0.36297,0
Gm12,22900001,23000000,0.35681,0
Gm12,23100001,23200000,0.39015,0
Gm12,23300001,23400000,0.64763,0
Gm12,23400001,23500000,0.33349,0
Gm12,23800001,23900000,0.88133,0
Gm12,23900001,24000000,0.66906,0
Gm12,24000001,24100000,0.65016,0
Gm12,24100001,24200000,0.46912,0
Gm12,24200001,24300000,0.30945,0.58586
Gm12,24300001,24400000,0.269385,0.280315
Gm12,24500001,24600000,0.08336,0.56322
Gm12,24700001,24800000,0.64097,0.06234
Gm12,24800001,24900000,0.61637,0.06316
Gm12,24900001,25000000,0.554916666666667,0.0709066666666667
Gm12,25300001,25400000,0.84897,0
Gm12,25400001,25500000,0.58583,0
Gm12,25500001,25600000,0.82621,0
Gm12,25600001,25700000,0.77138,0
Gm12,25700001,25800000,0.59093,0
Gm12,25800001,25900000,0.12313,0.31299
Gm12,25900001,26000000,0.48772,0
Gm12,26700001,26800000,0.50573,0
Gm12,26800001,26900000,0.68756,0
Gm12,27400001,27500000,0.01053,0.23396
Gm12,27500001,27600000,0.357503333333333,0.03826
Gm12,27600001,27700000,0.41756,0
Gm12,27800001,27900000,0.61171,0
Gm12,28200001,28300000,0.35009,0
Gm12,28300001,28400000,0.39564,0
Gm12,28400001,28500000,0.35091,0
Gm12,28500001,28600000,0.6623,0
Gm12,29300001,29400000,0.93553,0
Gm12,29900001,30000000,0.96825,0
Gm12,30500001,30600000,0.11935,0.31579
Gm12,30600001,30700000,0.71267,0
Gm12,31400001,31500000,0.631865,0
Gm12,31600001,31700000,0.41973,0.09916
Gm12,31700001,31800000,0.72773,0
Gm12,31800001,31900000,0.05406,0
Gm12,32000001,32100000,0.824912,0
Gm12,32100001,32200000,0.57441,0
Gm12,32200001,32300000,0.9009,0
Gm12,32300001,32400000,0.481492,0.019072
Gm12,32400001,32500000,0.467998,0.02427
Gm12,32500001,32600000,0.448932,0.00747
Gm12,32600001,32700000,0.541435,0.010525
Gm12,32700001,32800000,0.437112857142857,0.00885714285714286
Gm12,32800001,32900000,0.62540625,0.00660375
Gm12,32900001,33000000,0.57807,0.0072
Gm12,33000001,33100000,0.33637,0.038865
Gm12,33100001,33200000,0.132596666666667,0.06037
Gm12,33200001,33300000,0.45826,0.01392
Gm12,33300001,33400000,0.7060275,0
Gm12,33400001,33500000,0.67769,0.03207
Gm12,33500001,33600000,0.268157777777778,0.0204022222222222
Gm12,33600001,33700000,0.34791,0.0249666666666667
Gm12,33700001,33800000,0.499495,0
Gm12,33800001,33900000,0.478543333333333,0.03197
Gm12,33900001,34000000,0.684955,0
Gm12,34000001,34100000,0.6892,0
Gm12,34100001,34200000,0.60972,0
Gm12,34200001,34300000,0.499996363636364,0.0654718181818182
Gm12,34300001,34400000,0.425356666666667,0.344503333333333
Gm12,34400001,34500000,0.266562142857143,0.440876428571429
Gm12,34500001,34600000,0.2794825,0.305715
Gm12,34600001,34700000,0.364698888888889,0.0450188888888889
Gm12,34700001,34800000,0.336264444444444,0.21148
Gm12,34800001,34900000,0.258746666666667,0.446853333333333
Gm12,34900001,35000000,0.167581764705882,0.143787058823529
Gm12,35000001,35100000,0.166225,0.165678
Gm12,35100001,35200000,0.30422,0.00526333333333333
Gm12,35200001,35300000,0.346103333333333,0.145563333333333
Gm12,35300001,35400000,0.2119225,0.28996
Gm12,35400001,35500000,0.0403533333333333,0.0432366666666667
Gm12,35500001,35600000,0.419018,0.266728
Gm12,35600001,35700000,0.446382,0.00051
Gm12,35700001,35800000,0.73899,0
Gm12,35800001,35900000,0.38652,0.1308725
Gm12,35900001,36000000,0.520414,0.074278
Gm12,36000001,36100000,0.748376666666667,0.10294
Gm12,36100001,36200000,0.679303333333333,0.108373333333333
Gm12,36200001,36300000,0.291578,0.103598
Gm12,36300001,36400000,0.158364,0.15318
Gm12,36400001,36500000,0.308361,0.142209
Gm12,36500001,36600000,0.212657,0.02147
Gm12,36600001,36700000,0.53432,0.00862
Gm12,36700001,36800000,0.010175,0.063365
Gm12,36800001,36900000,0.221822,0.17515
Gm12,36900001,37000000,0.554613333333333,0
Gm12,37000001,37100000,0.2710275,0.163335
Gm12,37100001,37200000,0.0651675,0.2016075
Gm12,37200001,37300000,0.147404,0.256014
Gm12,37300001,37400000,0.324331428571429,0.134705714285714
Gm12,37400001,37500000,0.93509,0
Gm12,37500001,37600000,0.669464285714286,0
Gm12,37600001,37700000,0.53089,0
Gm12,37700001,37800000,0.352005625,0.0402425
Gm12,37800001,37900000,0.271286666666667,0.227766666666667
Gm12,37900001,38000000,0.185766,0.069858
Gm12,38000001,38100000,0.356997272727273,0.0801
Gm12,38100001,38200000,0.398198125,0.126516875
Gm12,38200001,38300000,0.256453333333333,0.322896666666667
Gm12,38300001,38400000,0.27317,0.07287
Gm12,38400001,38500000,0.142116,0.152762
Gm12,38500001,38600000,0.160603333333333,0.187335
Gm12,38600001,38700000,0.0329125,0.1076875
Gm12,38700001,38800000,0.1774375,0.09044375
Gm12,38800001,38900000,0.291995,0.0771433333333333
Gm12,38900001,39000000,0.0378,0.109044
Gm12,39000001,39100000,0.28228,0.0797288888888889
Gm12,39100001,39200000,0.206605555555556,0.106178888888889
Gm12,39200001,39300000,0.29987,0.1702075
Gm12,39300001,39400000,0.498346,0.047494
Gm12,39400001,39500000,0.218534545454545,0.17175
Gm12,39500001,39600000,0.1965725,0.4444175
Gm12,39600001,39700000,0.234123,0.097946
Gm12,39700001,39800000,0.173168571428571,0.179715714285714
Gm12,39800001,39900000,0.09768,0.197638
Gm12,39900001,40000000,0.143431818181818,0.0252527272727273
Gm12,40000001,40100000,0.0472133333333333,0.125316666666667
Gm13,1,100000,0.338834761904762,0.00402666666666667
Gm13,100001,200000,0.17779,0.00121666666666667
Gm13,200001,300000,0.259908571428571,0
Gm13,300001,400000,0.372496666666667,0.00087
Gm13,500001,600000,0.718153333333333,0.00962333333333333
