,,,,,,
,,,,,,
Table supplementary S4. Genes expressed differently in cell lines compared with normal cervical epitheliuma,,,,,,
GEN SYMBOL,GENE ID,CHROMOSOME,CYTOBAND,GENE START,Score(d),Fold Changeb
SNORD113-3,767563,14,14q32.31,100466009,-14.4781037825921,0.118640993017504
SNORD113-4,767564,14,14q32.31,100472581,-17.1384206689355,0.0618299764646264
SNORD114-2,767578,14,14q32.31,100487946,-11.4719029463174,0.104208338861631
SNORD114-3,767579,14,14q32.31,100489439,-13.4581229175312,0.137306018252169
MIRN487A,619555,14,14q32.31,100588535,-5.44957928751221,0.634453975297013
DIO3,1735,14,14q32.31,101097441,-5.69496812738753,0.338102260418471
ANKRD9,122416,14,14q32.31,102042951,5.83713203978298,1.70024268319209
XRCC3,7517,14,14q32.33,103233707,8.05420385906095,2.18671694121538
INF2,64423,14,14q32.33,104226988,5.58365890995381,1.941959452339855
CDCA4,55038,14,14q32.33,104547318,5.96007415215753,3.00487945568012
IGHA2,3494,14,14q32.33,105124289,-6.1270269694383295,0.16467356422115564
IGHG4,3503,14,14q32.33,105161752,-5.67334412181306,0.240079839830546
IGHG2,3501,14,14q32.33,105180479,-5.67334412181306,0.240079839830546
IGHA1,3493,14,14q32.33,105244520,-8.225168936420587,0.13466305593265768
IGHG1,3500,14,14q32.33,105278749,-9.344311410597811,0.0923521847969237
IGHG3,3502,14,14q32.33,105303296,-5.67334412181306,0.240079839830546
IGHD,3495,14,14q32.33,105375782,-9.33464618028148,0.13122819804296915
IGHM,3507,14,14q32.33,105389082,-6.910967393329635,0.14343314367999255
IGHV3-23,28442,14,14q32.33,105796244,-8.31306326301928,0.14131672977484866
IGHV4-31,28396,14,14q32.33,105876252,-5.67334412181306,0.240079839830546
FLJ35785,283796,15,15q11.2,20806683,-8.36593238573417,0.36049100980961524
LOC653061,653061,15,15q11.2,21151398,-6.5402422511545,0.4577245732316725
NDN,4692,15,15q11.2,21481647,-7.19888760107491,0.444390151676065
SNRPN,6638,15,15q11.2,22619887,-5.989175142678887,0.24095453303512998
PAR5,8123,15,15q11.2,22781293,-8.71701372768677,0.0754582324447206
SNORD64,347686,15,15q11.2,22781340,-8.71701372768677,0.0754582324447206
SNORD109A,338428,15,15q11.2,22838214,-9.58588287766688,0.157431044659161
SNORD116@,692236,15,15q11.2,22847716,-6.7101090059089366,0.0282123342137892
SNORD116-1,100033413,15,15q11.2,22847716,-11.6755931559364,0.0545100813408399
SNORD116-3,100033415,15,15q11.2,22853099,-10.9102025337322,0.036756826195089895
SNORD116-4,100033416,15,15q11.2,22855777,-5.95887154378058,0.229745779905118
SNORD116-5,100033417,15,15q11.2,22858572,-10.630763972636199,0.03827315836750505
SNORD116-6,100033418,15,15q11.2,22861265,-8.43232370933742,0.165358670542979
SNORD116-7,100033419,15,15q11.2,22864027,-10.630763972636199,0.03827315836750505
SNORD116-8,100033420,15,15q11.2,22866671,-11.4033548829708,0.0278555832385439
SNORD116-9,100033421,15,15q11.2,22869346,-10.9102025337322,0.036756826195089895
SNORD116-14,100033426,15,15q11.2,22876381,-6.34644843967212,0.027175048767442533
SNORD116-15,100033427,15,15q11.2,22877526,-6.811926022866406,0.0244431233793517
SNORD116-16,100033428,15,15q11.2,22879007,-6.4724898110771,0.026226599699405
SNORD116-17,100033429,15,15q11.2,22879827,-6.4724898110771,0.026226599699405
SNORD116-18,100033430,15,15q11.2,22881624,-6.4724898110771,0.026226599699405
SNORD116-19,727708,15,15q11.2,22882766,-6.4724898110771,0.026226599699405
SNORD116-20,100033431,15,15q11.2,22883901,-6.7101090059089366,0.0282123342137892
SNORD116-21,100033432,15,15q11.2,22885043,-6.4724898110771,0.026226599699405
SNORD116-22,100033433,15,15q11.2,22886162,-6.4724898110771,0.026226599699405
SNORD116-23,100033434,15,15q11.2,22888025,-7.89174100051897,0.179591675366534
SNORD116-24,100033435,15,15q11.2,22890276,-10.9846453493107,0.0317552066031218
SNORD116-25,100033436,15,15q11.2,22893902,-6.29992275447776,0.318294632422923
SNORD116-26,100033438,15,15q11.2,22895738,-5.59131343143602,0.367059140415888
SNORD116-28,100033820,15,15q11.2,22900881,-5.77994944704503,0.29938728712107
SNORD116-29,100033821,15,15q11.2,22902760,-8.29122270932077,0.300834427437001
SNORD115-3,100033440,15,15q11.2,22971167,-5.895415200639581,0.2916762077716841
SNORD115-4,100033441,15,15q11.2,22973072,-5.83200353399204,0.300025995081532
SNORD115-5,100033442,15,15q11.2,22974978,-5.967635364949196,0.3973251573826317
SNORD115-6,100033443,15,15q11.2,22976737,-5.895415200639581,0.29167620777168407
SNORD115-7,100033444,15,15q11.2,22978625,-5.98851260951091,0.317505762990005
SNORD115-9,100033446,15,15q11.2,22981871,-5.97612595899213,0.37952858351653024
SNORD115-10,100033447,15,15q11.2,22983776,-6.022970835963684,0.3114311115139209
SNORD115-11,100033448,15,15q11.2,22985654,-6.015302807196503,0.302420757568178
SNORD115-12,100033449,15,15q11.2,22987656,-5.976125958992129,0.3795285835165301
SNORD115-13,100033450,15,15q11.2,22989561,-5.83787149187432,0.2992938849613444
SNORD115-14,100033451,15,15q11.2,22991161,-6.047039235691253,0.30306752319012314
SNORD115-15,100033453,15,15q11.2,22993816,-6.04438392122021,0.3137925239815926
SNORD115-16,100033454,15,15q11.2,22995688,-5.895415200639581,0.2916762077716841
SNORD115-17,100033455,15,15q11.2,22997563,-5.971018112221613,0.4071109752811664
SNORD115-18,100033456,15,15q11.2,22999467,-5.971018112221613,0.4071109752811664
SNORD115-19,100033458,15,15q11.2,23000597,-5.971018112221613,0.4071109752811664
SNORD115-20,100033460,15,15q11.2,23002502,-5.971018112221613,0.4071109752811665
SNORD115-21,100033603,15,15q11.2,23004323,-6.554797036702655,0.35077123165240054
SNORD115-22,100033799,15,15q11.2,23006158,-6.23526193504186,0.3052944725521532
SNORD115-25,100033801,15,15q11.2,23011781,-6.554797036702655,0.35077123165240054
SNORD115-26,100033802,15,15q11.2,23014857,-5.929714251887231,0.287046286260331
SNORD115-29,100033803,15,15q11.2,23019486,-6.084217777742197,0.43915552484277876
SNORD115-30,100033804,15,15q11.2,23021443,-6.06562643698855,0.227992517649837
SNORD115-34,100033808,15,15q11.2,23028627,-5.95946887723176,0.30359346174437696
SNORD115-36,100033810,15,15q11.2,23032325,-6.114380426109939,0.45976328207171585
SNORD115-38,100033812,15,15q11.2,23036078,-6.06562643698855,0.227992517649837
SNORD115-39,100033813,15,15q11.2,23037986,-6.325807609010326,0.3078927846301367
SNORD115-41,100033815,15,15q11.2,23041718,-5.9948547304840245,0.27839314704619694
SNORD115-43,100033817,15,15q11.2,23045438,-5.913666123030057,0.47032521285334244
SNORD115-44,100033818,15,15q11.2,23047099,-5.95946887723176,0.30359346174437696
SNORD109B,338429,15,15q11.2,23074583,-9.58588287766688,0.157431044659161
LOC653073,653073,15,15q13.2,28162450,-7.773111906901562,0.3874526355432526
LOC643699,643699,15,15q13.2,28481211,-7.773111906901562,0.3874526355432526
LOC728498,728498,15,15q13.2,28683523,-7.773111906901562,0.3874526355432526
LOC390561,390561,15,15q13.2,28824131,-7.67865451073787,0.420150007985543
MTMR15,22909,15,15q13.3,28983421,-6.54655057372484,0.338160174406702
MTMR10,54893,15,15q13.3,29018436,-6.54655057372484,0.338160174406702
LOC728047,728047,15,15q13.3,30522575,-6.5402422511545,0.4577245732316725
LOC100129979,100129979,15,15q13.3,30560881,5.68720406571837,1.65063265072118
ARHGAP11A,9824,15,15q13.3,30694983,5.08268283995196,3.95614640446928
FMN1,342184,15,15q13.3,30853637,-7.15922279693016,0.240165040564148
SLC12A6,9990,15,15q14,32309489,-5.75937551188723,0.342003939845938
ACTC1,70,15,15q14,32867589,5.93855895054992,2.08451716196927
SPRED1,161742,15,15q14,36331808,-8.60733256380601,0.322832031014013
RASGRP1,10125,15,15q14,36567596,-5.83002153126414,0.271873024248241
BUB1B,701,15,15q15.1,38240530,7.21400232791895,5.00708634172447
PAK6,56924,15,15q15.1,38319368,7.21400232791895,5.00708634172447
C15orf23,90417,15,15q15.1,38462285,12.6117796544016,5.06442612701284
RAD51,5888,15,15q15.1,38774651,6.3726028749482,4.28347791447516
GCHFR,2644,15,15q15.1,38843577,5.8653316523996,2.01718788625053
OIP5,11339,15,15q15.1,39388758,7.84430184841156,3.40316440785398
NUSAP1,51203,15,15q15.1,39412361,8.90639355702482,7.59288443357092
PLA2G4B,8681,15,15q15.1,39907581,-6.88000248152013,0.563242401177364
GANC,2595,15,15q15.1,40353658,-9.12809297901454,0.377159982636927
CAPN3,825,15,15q15.1,40427593,-9.12809297901454,0.377159982636927
CEP27,55142,15,15q15.1,40628345,5.17510016359865,1.67742405475839
STARD9,57519,15,15q15.2,40744722,-10.1706905422984,0.468836179979275
TUBGCP4,27229,15,15q15.3,41450605,6.93984808508266,1.9672038997194
CKMT1B,1159,15,15q15.3,41672544,-5.49464148194539,0.165783331682836
CKMT1A,548596,15,15q15.3,41772376,-5.49464148194539,0.165783331682836
WDR76,79968,15,15q15.3,41906500,6.02281235991583,3.7991446691219
FRMD5,84978,15,15q15.3,41953022,5.33802250775229,1.72848695636065
B2M,567,15,15q21.1,42790977,-7.13057602002133,0.449653935266155
DUOX2,50506,15,15q21.1,43172144,-5.93630480934731,0.194783653758714
DUOXA2,405753,15,15q21.1,43193816,-6.84639858655541,0.37741653446876
DUOXA1,90527,15,15q21.1,43196977,-6.84639858655541,0.37741653446876
DUOX1,53905,15,15q21.1,43209484,-8.37144891459957,0.141292379938173
C15orf48,84419,15,15q21.1,43510055,-5.70216001755225,0.211540792852433
MIRN147B,100126311,15,15q21.1,43512539,-5.70216001755225,0.211540792852433
FGF7,2252,15,15q21.1,47502751,-13.6645127292664,0.105284627954685
GABPB2,2553,15,15q21.2,48356681,6.04492771614203,2.31728354307856
ZNF280D,54816,15,15q21.3,54709666,-6.75722062297789,0.309067840484466
TCF12,6938,15,15q21.3,54998125,-5.78103097422053,0.370848905605872
CGNL1,84952,15,15q21.3,55455997,-13.7264029611599,0.116393543170017
ALDH1A2,8854,15,15q22.1,56032919,-8.38436571578685,0.259226111248568
CCNB2,9133,15,15q22.2,57184612,9.33115152124086,7.78904300400542
LDHAL6B,92483,15,15q22.2,57286334,5.57458443709448,1.54816685405495
FOXB1,27023,15,15q22.2,58083713,5.32100402923272,1.79834393826326
RORA,6095,15,15q22.2,58576755,-10.1651098862159,0.194239991228109
CA12,771,15,15q22.2,61402783,-5.74256536461928,0.187787985225564
CSNK1G1,53944,15,15q22.31,62244769,5.07452774927568,2.50408016657898
LOC100128564,100128564,15,15q22.31,62451941,5.07452774927568,2.50408016657898
ITGA11,22801,15,15q23,66381096,-6.98784390627319,0.384135530465599
KIF23,9493,15,15q23,67493742,8.016189774737,9.56994732166131
THSD4,79875,15,15q23,69220842,-11.2098872966814,0.0800544614387294
ISLR,3671,15,15q24.1,72253140,-13.823385085234,0.147087571189478
LMAN1L,79748,15,15q24.1,72892247,5.35970911859267,1.52820513874924
COX5A,9377,15,15q24.1,72999672,6.97965880596832,1.79380321735229
RPP25,54913,15,15q24.1,73034496,7.2486783820737,2.4487100406133
ODF3L1,161753,15,15q24.2,73803374,5.66913502745201,1.81466425651202
ISL2,64843,15,15q24.3,74416202,5.47422971461187,1.76955436230176
SCAPER,49855,15,15q24.3,74427592,-5.6448511200697,0.310563535022456
C15orf5,81698,15,15q24.3,75303289,-5.76513829315908,0.486850338454193
ACSBG1,23205,15,15q25.1,76250242,5.20834838268479,1.53577004826246
CHRNA5,1138,15,15q25.1,76644961,6.54969494329693,6.85726582494656
ST20,400410,15,15q25.1,77978237,6.14740981644318,1.65471659920032
C15orf37,283687,15,15q25.1,78002168,6.14740981644318,1.65471659920032
IL16,3603,15,15q25.1,79276274,-6.786186834508975,0.4969515066426865
STARD5,80765,15,15q25.1,79392062,-5.37799007744208,0.470198654796751
LOC647042,647042,15,15q25.2,80419254,-6.186345503035547,0.38698462257106925
LOC440295,440295,15,15q25.2,80509240,-6.114179159151175,0.3776139966319926
LOC643696,643696,15,15q25.2,80724655,-6.228014885266751,0.3878637230442886
TM6SF1,53346,15,15q25.2,81567384,-12.5122452399579,0.256210936918316
LOC161527,161527,15,15q25.2,82695491,-6.127039187672073,0.3871849713517477
LOC100133220,100133220,15,15q25.3,83584607,-6.172766463229014,0.3935650643256582
ISG20L1,64782,15,15q26.1,86965593,9.6071913101854,2.73854407548122
FANCI,55215,15,15q26.1,87588198,6.1957501425248545,3.303054942924045
POLG,5428,15,15q26.1,87660554,6.1957501425248545,3.303054942924045
RHCG,51458,15,15q26.1,87815642,-8.00652406002078,0.0301438851455786
C15orf42,90381,15,15q26.1,87919822,5.37726187174267,4.40523281372434
ANPEP,290,15,15q26.1,88129130,-6.3224735233636,0.23270277980389
LOC390637,390637,15,15q26.1,88578491,5.43486138292672,2.00517339858103
GABARAPL3,23766,15,15q26.1,88691728,6.1785922368273,1.78590864438289
BLM,641,15,15q26.1,89061583,5.05559679623734,2.67932925992201
PRC1,9055,15,15q26.1,89310272,8.37483183121606,6.87192051764283
NR2F2,7026,15,15q26.2,94674950,-8.60103611848659,0.399034765394613
ARRDC4,91947,15,15q26.3,96304947,-13.7803719075837,0.152299289511726
LOC400464,400464,15,15q26.3,98164259,-5.59468961183488,0.516051260285925
LASS3,204219,15,15q26.3,98758123,-5.83455251756765,0.0871967928689367
HBA2,3040,16,16p13.3,162875,-7.42975406451561,0.382545064938658
HBA1,3039,16,16p13.3,166679,-7.42975406451561,0.382545064938658
ITFG3,83986,16,16p13.3,224833,6.21569928257692,2.42075722442929
ARHGDIG,398,16,16p13.3,270607,6.21569928257692,2.42075722442929
AXIN1,8312,16,16p13.3,277441,5.91712631221907,1.92322246065457
MRPL28,10573,16,16p13.3,357397,7.897427642232,3.31151884134268
SOLH,6650,16,16p13.3,517857,5.19984002076433,1.61932030648023
PIGQ,9091,16,16p13.3,560005,5.4006330773972,2.264609082533
C16orf14,84331,16,16p13.3,631850,5.06359177599356,2.05827585700778
RHBDL1,9028,16,16p13.3,666076,6.41060472754383,1.70341811816653
STUB1,10273,16,16p13.3,670116,5.06786428731754,2.13237171412233
LOC339123,339123,16,16p13.3,671668,5.06786428731754,2.13237171412233
WDR24,84219,16,16p13.3,674703,6.55172589945849,2.10174736834799
FBXL16,146330,16,16p13.3,682503,5.39602025633194,1.87838309972064
HAGHL,84264,16,16p13.3,716959,5.07118540740379,1.75723348973659
NARFL,64428,16,16p13.3,719768,5.52713726101622,1.88421415849032
MSLN,10232,16,16p13.3,751134,8.12162889029488,5.21503589684217
RPUSD1,113000,16,16p13.3,774975,6.56141466533552,2.45202731432493
CHTF18,63922,16,16p13.3,778623,6.56141466533552,2.45202731432493
LOC388199,388199,16,16p13.3,795444,5.31334499010708,1.76011480546175
TPSB2,64499,16,16p13.3,1218337,-7.59896559768599,0.40660652676412845
TPSAB1,7177,16,16p13.3,1230679,-7.598965597685989,0.4066065267641285
TPSD1,23430,16,16p13.3,1246274,-7.598965597685989,0.4066065267641285
UBE2I,7329,16,16p13.3,1299181,7.8477474876102,2.1460298600188
UNKL,64718,16,16p13.3,1353207,6.18029636431334,1.61703254650698
TELO2,9894,16,16p13.3,1483423,5.14698588604819,2.07848463545745
TMEM204,79652,16,16p13.3,1524232,-6.28841930201202,0.438127567897164
MRPS34,65993,16,16p13.3,1761897,6.3020029076067,2.79329684952828
SPSB3,90864,16,16p13.3,1766714,5.40805584867529,1.63040658482788
NUBP2,10101,16,16p13.3,1772960,6.68708797373413,2.4770085813503
HAGH,3029,16,16p13.3,1799105,6.99429199263012,1.7549582383239
NDUFB10,4716,16,16p13.3,1949520,6.30544513515427,2.72295202979112
TBL3,10607,16,16p13.3,1962065,5.4591231172117,2.70295713563881
GFER,2671,16,16p13.3,1974151,7.86113928795076,2.35469053572018
SYNGR3,9143,16,16p13.3,1979969,5.10293236414089,1.76995956243172
ZNF598,90850,16,16p13.3,1987769,6.2368740706599,1.84771583754901
LOC283871,283871,16,16p13.3,2201604,7.01161723472747,3.32206480453066
E4F1,1877,16,16p13.3,2213568,6.3647021245965,1.88706894480784
RNPS1,10921,16,16p13.3,2243122,10.3781174446989,2.17359622740617
CCNF,899,16,16p13.3,2419396,7.06684919620764,3.92459908343424
TBC1D24,57465,16,16p13.3,2465148,5.57248711030363,1.7322998024384
KCTD5,54442,16,16p13.3,2672499,5.11541079451162,1.83987204072829
TCEB2,6923,16,16p13.3,2761416,5.11318335895864,2.01537857796074
PRSS21,10942,16,16p13.3,2807165,5.86501428353362,3.10024783563621
FLYWCH2,114984,16,16p13.3,2873319,5.44370194559592,2.22198616406238
PAQR4,124222,16,16p13.3,2959343,8.3519044221999,2.52302791178374
PKMYT1,9088,16,16p13.3,2962793,8.022251433185545,3.26875609948026
TNFRSF12A,51330,16,16p13.3,3010361,10.2679421260466,4.08869103882053
HCFC1R1,54985,16,16p13.3,3012627,6.13667193018757,2.87399702154842
THOC6,79228,16,16p13.3,3014094,6.13667193018757,2.87399702154842
ZNF205,7755,16,16p13.3,3102564,5.47414595441658,1.67888469491845
GLIS2,84662,16,16p13.3,4322226,5.77351791127075,1.70766450718531
Magmas,51025,16,16p13.3,4330253,6.24667618956371,1.89146911138776
CORO7,79585,16,16p13.3,4344546,6.24667618956371,1.89146911138776
DNAJA3,9093,16,16p13.3,4415883,5.66186749936593,2.21582201169781
C16orf5,29965,16,16p13.3,4500677,5.27821577427001,1.65645961825956
UBN1,29855,16,16p13.3,4837913,5.3971262613882,1.56358796286819
C16orf68,79091,16,16p13.2,8623028,5.26668207195694,1.51276340272718
CARHSP1,23589,16,16p13.2,8854303,6.04164868439374,1.79193058250695
C16orf75,116028,16,16p13.13,11346812,7.38329968391806,1.55398762673391
TXNDC11,51061,16,16p13.13,11680444,5.05739784036239,1.5586905839018
LOC729978,729978,16,16p13.13,11928619,-5.70881058079151,0.363478512078963
FLJ11151,55313,16,16p13.12,12661157,-6.84098331828011,0.192313405069945
MKL2,57496,16,16p13.12,14072697,-7.5664909358035,0.396635986506623
NOMO1,23420,16,16p13.11,14835144,7.0023887576024295,1.9600136024778998
NPIP,9284,16,16p13.11,14938801,-5.627475219031266,0.4260118595624074
LOC728138,728138,16,16p13.11,14989348,5.4039729055488,1.63291044099719
LOC399491,399491,16,16p13.11,15105670,-5.47237379906063,0.486869422131233
LOC339047,339047,16,16p13.11,15364982,-5.47237379906063,0.486869422131233
KIAA0430,9665,16,16p13.11,15595745,-7.85360925751725,0.332529222206058
MYH11,4629,16,16p13.11,15704493,-9.85250274074442,0.173141733809906
NOMO3,408050,16,16p13.11,16233890,7.0023887576024295,1.9600136024778998
NOMO2,283820,16,16p12.3,18418683,7.0023887576024295,1.9600136024778998
TMC7,79905,16,16p12.3,18902828,5.56000781038612,2.08963002749054
MIR16,51573,16,16p12.3,19420516,11.1225961771101,2.41255580971298
LOC23117,23117,16,16p12.2,21320951,-5.59059218992607,0.425173967105098
IGSF6,10261,16,16p12.2,21560107,-6.39244363117063,0.443308531713682
LOC100132247,100132247,16,16p12.1,22446021,-5.47237379906063,0.486869422131233
SCNN1G,6340,16,16p12.1,23101541,-6.69835961075534,0.216517386376942
SCNN1B,6338,16,16p12.1,23221092,-8.66460924993413,0.180622177679309
EARS2,124454,16,16p12.1,23440835,7.38622227154947,1.85389369062311
UBFD1,56061,16,16p12.1,23476363,7.38622227154947,1.85389369062311
PLK1,5347,16,16p12.1,23597702,13.6540978429236,12.7023961722403
PRKCB1,5579,16,16p12.1,23754823,-7.34683657586993,0.382769005075887
LOC728741,728741,16,16p11.2,28676698,-5.706287479608226,0.3848815562116507
ATXN2L,11273,16,16p11.2,28741915,5.20308838639159,1.94767104717696
LOC730153,730153,16,16p11.2,28956656,-5.706287479608226,0.3848815562116507
LOC728888,728888,16,16p11.2,29300268,-5.59059218992607,0.425173967105098
KIF22,3835,16,16p11.2,29709559,6.340901422046695,3.3618788003305102
PRRT2,112476,16,16p11.2,29730910,-6.06667337883284,0.576959917218727
ALDOA,226,16,16p11.2,29971992,5.5685896388586,1.79815217184335
PPP4C,5531,16,16p11.2,29994886,5.80632199404147,1.68360945477372
CORO1A,11151,16,16p11.2,30102427,-9.25577425349721,0.38243993459534
MYLPF,29895,16,16p11.2,30293624,6.2492345957792,1.70415301869389
ZNF771,51333,16,16p11.2,30326978,5.54109817709472,1.56817141420759
ITGAL,3683,16,16p11.2,30391572,-6.76179976834223,0.395833759690423
PHKG2,5261,16,16p11.2,30667238,7.17002590703513,2.17067148304537
LOC283932,283932,16,16p11.2,30841114,6.88020072119007,2.30722667579042
SETD1A,9739,16,16p11.2,30876116,6.05972461089775,1.89610976456382
ZNF668,79759,16,16p11.2,30979672,5.76688931634231,1.97577632876068
ARMC5,79798,16,16p11.2,31377818,5.36727189729988,1.56157123533591
UBE2MP1,606551,16,16p11.2,34261303,5.80468390602497,3.41274467571681
SHCBP1,79801,16,16q11.2,45171968,7.11996216124242,6.85153044759176
ORC6L,23594,16,16q11.2,45281059,13.042631893652,7.92562642114282
GPT2,84706,16,16q11.2,45475809,5.8003060796003,1.94999523687097
NETO2,81831,16,16q12.1,45672943,6.34828532524172,5.87679768687525
SALL1,6299,16,16q12.1,49727387,-5.77515575669934,0.547187425916662
MMP2,4313,16,16q12.2,54070589,-28.8903646277574,0.0334893039209853
CAPNS2,84290,16,16q12.2,54158085,-6.36501398492442,0.203512521463268
CES1,1066,16,16q12.2,54394264,-8.03994216947217,0.315320090755756
MT1H,4496,16,16q13,55261227,5.71406713535934,2.15262134629833
NUP93,9688,16,16q13,55321608,9.5949856927182,4.24231162510156
MIRN138-2,406930,16,16q13,55449930,6.04126032578316,1.70324013400616
POLR2C,5432,16,16q13,56054052,10.2183069748936,2.62610709167483
CCDC102A,92922,16,16q13,56103591,5.94814567048306,1.68570394605111
